Sexo;Edad;Nivel de estudios;Consumo de bebidas alchólicas
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Hombres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
